@relation activity
@attribute xMean NUMERIC 
@attribute xDev NUMERIC 
@attribute xCrossRate NUMERIC 
@attribute xFFT1 NUMERIC 
@attribute xFFT2 NUMERIC 
@attribute xFFT3 NUMERIC 
@attribute xFFT4 NUMERIC 
@attribute xVelocityChange NUMERIC 
@attribute xDistance NUMERIC 
@attribute yMean NUMERIC 
@attribute yDev NUMERIC 
@attribute yCrossRate NUMERIC 
@attribute yFFT1 NUMERIC 
@attribute yFFT2 NUMERIC 
@attribute yFFT3 NUMERIC 
@attribute yFFT4 NUMERIC 
@attribute yVelocityChange NUMERIC 
@attribute yDistance NUMERIC 
@attribute zMean NUMERIC 
@attribute zDev NUMERIC 
@attribute zCrossRate NUMERIC 
@attribute zFFT1 NUMERIC 
@attribute zFFT2 NUMERIC 
@attribute zFFT3 NUMERIC 
@attribute zFFT4 NUMERIC 
@attribute zVelocityChange NUMERIC 
@attribute zDistance NUMERIC 
@attribute speedMean NUMERIC 
@attribute speedDev NUMERIC 
@attribute speedCrossRate NUMERIC 
@attribute speedFFT1 NUMERIC 
@attribute speedFFT2 NUMERIC 
@attribute speedFFT3 NUMERIC 
@attribute energyMean NUMERIC 
@attribute energyDev NUMERIC 
@attribute energyCrossRate NUMERIC 
@attribute energyFFT1 NUMERIC 
@attribute energyFFT2 NUMERIC 
@attribute energyFFT3 NUMERIC 
@attribute energyFFT4 NUMERIC 
@attribute energyXYMean NUMERIC 
@attribute energyXYDev NUMERIC 
@attribute energyXYCrossRate NUMERIC 
@attribute class{walking,stationary,driving}
@data
0.677210968894881,1.4731797239259308,0.03125,22.347961973531074,0.0,22.318654430385003,5.625,2539.7945202748356,407209.4706691698,-0.1703295507797986,1.2350631665137703,0.0625,11.291989048493368,309.375,11.291989048493368,50.625,-922.1678255314881,371321.13618053566,9.977600832784052,0.7407037491742873,0.03125,329.2608274818737,0.0,205.56585871043058,5.625,49817.63611931712,49817.63611931712,0.7582139570224593,1.3292366287336983,0.03125,25.02106058174116,0.0,22.871892591681373,10.196100399090671,0.5691778725520796,0.125,336.47131316999196,0.0,206.9256595950276,5.625,0.9276120495184161,1.822855524202107,0.03125,stationary
3.5430047522775343,0.8861567678826876,0.1935483870967742,113.37615207288108,0.0,10.218910031929527,348.75,17657.429719454187,2852349.608125077,0.07734230999141643,1.2157751948603468,0.22580645161290322,12.89804029766495,337.5,12.89804029766495,22.5,449.74918955982093,802124.347042881,9.449916002812174,1.1863590153816195,0.3225806451612903,302.3973120899896,0.0,13.969049672975814,180.0,47211.01023581442,47211.01023581442,2.353570464381193,1.1397150485819048,0.2903225806451613,75.31425486019816,0.0,10.690798335318831,10.220003344620903,1.0402593228606247,0.2903225806451613,327.0401070278689,0.0,14.050308540252786,180.0,3.754039586242752,0.8540693380518716,0.1935483870967742,stationary
3.2679523274383686,0.24653138262906732,0.25,107.84242680546618,0.0,66.40308941099084,5.625,16376.165900649823,2584056.90852815,0.07223649631939161,0.44698854719701553,0.1875,4.774910673379216,84.375,4.774910673379215,275.625,308.37574083035827,294145.4496254593,9.363739200327796,0.6591254310660382,0.1875,309.00339361081717,0.0,190.87177656335905,5.625,46764.94790544565,46764.94790544565,0.9261776175772348,0.7392154884138207,0.28125,30.563861380048753,0.0,20.2533253981154,9.93568532746206,0.5843990323786358,0.1875,327.87761580624806,0.0,202.47961542180227,5.625,3.300171485616607,0.23275561277813728,0.25,stationary
3.0741482294416316,0.26644639485750665,0.15625,101.44689157157381,0.0,63.01472478426439,5.625,15393.319164923954,2415149.4390685176,0.02044224482954567,0.5728371390657939,0.0625,7.257954464372795,343.125,7.257954464372794,16.875,71.78156302311754,331162.14036303194,9.654015211751425,0.5580926060650039,0.1875,318.582501987797,0.0,197.3927174573043,5.625,48273.57591511203,48273.57591511203,0.5732333920897251,0.6727821564666925,0.09375,18.916701938960927,0.0,16.444595528865268,10.155233305444055,0.482343102833021,0.125,335.1226990796538,0.0,207.9155904798483,5.625,3.120493862933423,0.3353495826347043,0.09375,stationary
2.9260193290822323,0.10688544851709852,0.0625,96.55863785971366,0.0,59.61287194939548,5.625,14678.446924550515,2319141.954016135,0.09997404586423331,0.06680529201239853,0.28125,3.2991435135196983,0.0,2.164429392190845,354.375,530.2947745122126,86415.28749684757,9.581063949335192,0.05313765906810456,0.1875,316.17511032806135,0.0,195.13261291777488,5.625,47888.5077412044,47888.5077412044,0.11585039960039621,0.04827473566135545,0.28125,3.8230631868130747,0.0,2.270960433565013,10.019245274438079,0.04249132696015498,0.25,330.63509405645664,0.0,204.04147618128562,354.375,2.9284517047669523,0.10789802130895453,0.0625,stationary
2.4817412860804033,0.11521030970168994,0.03125,81.89746244065333,0.0,50.403358763320874,5.625,12446.57939926903,1961771.3912102925,-0.03511906093994386,0.035913994905210044,0.21875,1.1589290110181474,0.0,0.8982636714139233,5.625,-178.31239306445272,32865.159735235735,9.735012386806488,0.040624712932836315,0.28125,321.2554087646141,0.0,198.1985774558312,5.625,48667.551614674805,48667.551614674805,0.08911940571165299,0.031203234015594737,0.21875,2.940940388484548,0.0,1.8404109841246847,10.047150828040536,0.04139042340877807,0.25,331.5559773253376,0.0,204.502110827291,5.625,2.4822481501750175,0.11524109909940204,0.03125,stationary
2.1499674147493417,0.10495108135554555,0.06451612903225806,68.79895727197895,0.0,1.7431403822530147,11.25,10789.841366486738,1750644.2181725292,-0.025540493878842753,0.058549170154950154,0.25806451612903225,0.8172958041229681,0.0,0.4685252102919171,236.25,-123.00998977209707,39158.41851806747,9.822551183257353,0.06841161490390937,0.22580645161290322,314.3216378642353,0.0,0.5677707113695085,258.75,49097.99695827381,49097.99695827381,0.11344506167711269,0.09393475761986271,0.06451612903225806,3.6302419736676055,0.0,1.402260996818137,10.055896495656755,0.05993748007237226,0.3548387096774194,321.78868786101623,0.0,0.49467614537460725,236.25,2.1508813790859205,0.10566091622035656,0.06451612903225806,stationary
1.7785883459688223,0.15691604357462668,0.03125,58.693415416971135,0.0,36.55957945249031,5.625,8943.523067982498,1419017.0143854143,-0.0804580906426231,0.050745115421762306,0.15625,2.655116991206562,0.0,1.892223819924866,5.625,-392.53429551467,62740.88698108458,9.886195490988484,0.046723694334161917,0.25,326.24445120262,0.0,201.28832752861038,5.625,49418.76994588287,49418.76994588287,0.08276158590557561,0.02938371322939291,0.21875,2.7311323348839953,0.0,1.708020372250288,10.046632698955882,0.03554605688255816,0.28125,331.5388790655442,0.0,204.57312276505897,5.625,1.7813501147004165,0.15440041804691815,0.03125,stationary
1.6846179358173796,0.06601588191360154,0.2,43.800066331251855,0.0,10.161973903707374,11.25,8494.96317320212,4613775.975862117,0.07658604184951812,0.09612135383913058,0.12,1.991237088087471,0.0,1.7338487134541472,11.25,461.8104899020892,409640.43241150724,9.907439120057624,0.054828920140317365,0.12,257.5934171214983,0.0,55.808234739413614,11.25,49510.79457220017,50481.64395013758,0.1061543700858497,0.0624545791338849,0.16,2.7600136222320923,0.0,1.0167473112088183,10.05063957426313,0.04899693051976605,0.32,261.3166289308414,0.0,56.72320147241684,11.25,1.6890609522756674,0.0668843951164661,0.2,stationary
1.4457865947609427,0.12305160459162819,0.0625,47.71095762711111,0.0,29.452930253903865,5.625,7306.762557345062,1172636.8102947338,0.12856504341162936,0.05567300134480547,0.15625,4.2426464325837685,0.0,2.8352123634057214,5.625,654.2476927608843,104163.17831417188,9.90916988462552,0.04266798213849326,0.21875,327.0026061926422,0.0,201.7067655741988,5.625,49526.087851367505,49526.087851367505,0.09609326131851458,0.05440030316785683,0.21875,3.171077623510981,0.0,1.7522851949822134,10.015855937107123,0.03416481573614788,0.28125,330.5232459245351,0.0,203.85668351876168,5.625,1.4525809527061284,0.12279089658661768,0.0625,stationary
1.0742357162415415,0.10597480543713986,0.125,35.44977863597086,0.0,22.293389999686553,5.625,5404.6651591406635,848299.0758580879,0.20253860598555806,0.0779095203527826,0.15625,6.683773997523414,0.0,4.5551754049592095,5.625,1013.0351855524948,161573.07047232566,9.954697286237218,0.04575912334746014,0.125,328.50501044582813,0.0,202.44605653729718,5.625,49770.70980884205,49770.70980884205,0.11395782925480819,0.05447747745994778,0.1875,3.7606083654086704,0.0,2.1939777153954925,10.015421088515925,0.04167962825188136,0.15625,330.50889592102556,0.0,203.71972687719983,5.625,1.0964544660406763,0.10046102533842302,0.125,stationary
1.0007132830315226,0.11382900623223458,0.03125,33.023538340040254,0.0,21.01405358585747,5.625,5040.468810952578,795978.1931005002,0.40951030845943603,0.0688822087450702,0.21875,13.51384017916139,0.0,8.64126177994899,5.625,2045.9217899636878,321886.8642992376,9.958507967476475,0.043482951194712856,0.25,328.6307629267237,0.0,202.54782611533523,5.625,49789.937412750354,49789.937412750354,0.10660152967876105,0.061670771605652014,0.15625,3.517850479399115,0.0,1.9233264195187756,10.01793271232002,0.040292005127108364,0.25,330.5917795065608,0.0,203.8223471935679,354.375,1.0830145648417302,0.11792803420885986,0.0625,stationary
0.8797185140275727,0.32399869647777696,0.1875,29.0307109629099,0.0,19.38631102138067,5.625,4434.408394236403,703456.1013016968,0.658777368262106,0.34447423964923096,0.0625,21.739653152649495,0.0,16.049586005492607,5.625,3284.9245839977057,535251.229298754,10.005300498038181,0.24990655340598697,0.21875,330.17491643526,0.0,204.623165127784,5.625,50034.896963359584,50034.896963359584,0.4299901501883051,0.3770239317296545,0.09375,14.189674956214068,0.0,10.34667560579435,10.076318119343204,0.26045045830759656,0.25,332.5184979383257,0.0,206.3166323313213,5.625,1.124258380888622,0.40935685527438787,0.15625,stationary
0.6825074719320494,0.09132044817176582,0.125,6.1425672473884445,0.0,3.462300009132921,22.5,3246.368584592313,9593203.01420053,0.7230514403534225,0.1103344783627409,0.25,6.507462963180801,0.0,3.794513791877335,22.5,3273.7973355474815,9379566.820474666,9.37115899615759,1.5854299981596816,0.0,84.3404309654183,0.0,50.14517537200949,22.5,49560.61018920809,49560.61018920809,0.7280050802107518,1.516691344671348,0.125,6.552045721896766,0.0,5.1822851082986965,9.424993568808189,1.5845625245676835,0.0,84.8249421192737,0.0,50.40943303108729,22.5,0.9973567129584107,0.1200522516527746,0.125,stationary
1.0598991276953762,0.16945441389555657,0.16666666666666666,20.13808342621215,0.0,11.285066486184478,348.75,5122.453937961478,2915781.202798304,0.9005126816417586,0.15212596247446986,0.16666666666666666,17.109740951193416,0.0,8.871041858639053,11.25,4865.67800184533,3413157.6417141147,9.56408468432242,1.155376162396177,0.1111111111111111,181.71760900212598,0.0,97.11856840095132,11.25,49911.36167177682,49911.36167177682,0.7882557755639565,1.3875516216321027,0.1111111111111111,14.976859735715172,0.0,9.627475776726387,9.666117481872197,1.1657397263982985,0.1111111111111111,183.6562321555718,0.0,98.18335712212478,11.25,1.3980900740668443,0.1775119779910292,0.16666666666666666,stationary
0.8912951383143275,0.1542896290623476,0.14285714285714285,7.13036110651462,0.0,0.6061305345366622,45.0,4773.411893177693,1.5749835078055043E7,0.8929953490957522,0.14793452613074495,0.2857142857142857,7.143962792766018,0.0,0.5345281977247932,135.0,4721.548389453229,1.5588243117486473E7,8.890320508389955,1.558767026447483,0.2857142857142857,71.12256406711964,0.0,4.98709497246997,90.0,48215.89464386155,48215.89464386155,1.850019215769375,1.8397612488948651,0.14285714285714285,14.800153726155,0.0,7.0540494989868,8.979558220799586,1.5724583220730033,0.2857142857142857,71.83646576639669,0.0,5.034115573246508,45.0,1.262168884788358,0.21087279819653915,0.2857142857142857,stationary
0.7975362352726179,0.2191373521371035,0.0,2.3926087058178536,0.0,1.064685355831495,90.0,4811.634952065662,2.2203369330960035E7,0.8142375611460744,0.2383852466326688,0.0,2.442712683438223,0.0,1.1051828994868744,90.0,4913.077219085817,2.2651299886140503E7,8.254161410299254,2.349047487310776,0.0,24.762484230897762,0.0,11.112831175574104,90.0,49741.47296417031,49741.47296417031,1.799966701841076,2.311007272308788,0.5,5.399900105523228,0.0,5.245803577387258,8.33249162384726,2.3712198508146445,0.0,24.997474871541776,0.0,11.218243692408286,90.0,1.1398385021912965,0.3235177682755748,0.0,stationary
0.8896855809069799,0.029895308201171717,0.16,23.131825103581477,0.0,5.102485997973187,11.25,4453.86767310485,892118.3811611879,0.9827061400040316,0.034598492541049,0.24,25.550359640104823,0.0,5.723918083737224,11.25,4915.818764833269,984289.7093692907,9.865729061407162,0.24418675138565574,0.08,256.5089555965862,0.0,57.48228006198687,11.25,49315.76032982544,49315.76032982544,0.24604585832869072,0.7308393105387354,0.0,6.397192316545958,0.0,4.769734334494987,9.954468702103014,0.2452193245067843,0.08,258.81618625467837,0.0,57.990205021946174,348.75,1.3258486438334336,0.03831382595115689,0.24,stationary
0.8266897930676411,0.11486830025800282,0.0,10.746967309879334,0.0,2.7806713757073807,22.5,4280.661491494382,6986391.616983803,0.9077121238223905,0.11724944072754982,0.16666666666666666,11.800257609691075,0.0,2.9570784018040945,22.5,4721.587362780744,7755715.49169367,9.563565414459896,1.3222959769217808,0.0,124.32635038797865,0.0,32.050460896520775,22.5,49760.42116685532,49760.42116685532,0.43150288155251104,1.3222280630665704,0.08333333333333333,5.609537460182643,0.0,5.134434489403338,9.642119210597716,1.3319484552004763,0.0,125.34754973777032,0.0,32.30641603146228,337.5,1.2280667348827412,0.1617144586173494,0.08333333333333333,stationary
0.7689436463024854,0.09044094521062022,0.21428571428571427,11.534154694537278,0.0,1.2475347224395992,45.0,3936.9326921504003,5957002.23202438,0.9028708021625699,0.1234018990406666,0.14285714285714285,13.54306203243855,0.0,1.6617734424799186,45.0,4432.4909970941,6450393.298586219,9.420964854965018,1.2593944590896238,0.14285714285714285,141.31447282447527,0.0,16.807564866673236,45.0,48210.589572373974,48210.589572373974,1.0320277695498263,1.6258125719987884,0.07142857142857142,15.480416543247395,0.0,12.38623330176816,9.495402993821207,1.2680034687835162,0.14285714285714285,142.4310449073181,0.0,16.934388472418313,45.0,1.1862982256399932,0.15018032390257172,0.14285714285714285,stationary
0.7535432827969439,0.08992617042708849,0.1,15.824408938735825,0.0,7.124566513718768,348.75,3830.5750010382717,2662548.086158306,0.915436315725769,0.11734224173411045,0.05,19.224162630241153,0.0,8.54955753132607,348.75,4633.5310519553,3195062.871492403,9.721733122961073,1.0524155382648337,0.0,204.15639558218257,0.0,91.55035616146627,11.25,49786.87297202779,49786.87297202779,0.2927934735039233,1.0476993003863413,0.05,6.148662943582389,0.0,5.123458376874101,9.793915065205956,1.0614179760171663,0.0,205.6722163693251,0.0,92.2223648162984,11.25,1.1859336779061382,0.14583674649707926,0.1,stationary
0.6380485503157196,0.13046921075583184,0.0,3.1902427515785985,0.0,1.7674806282217252,45.0,3550.7538496519705,1.3809971248070028E7,0.7947873309987588,0.18653238017255788,0.25,3.973936654993794,0.0,2.2421269259028116,45.0,4561.108384715257,1.7793024451350477E7,8.642667109656685,1.8712415471594406,0.0,43.213335548283425,0.0,23.99230187375319,45.0,49392.97775148242,49392.97775148242,1.9935987975466751,1.9948517703014874,0.25,9.967993987733378,0.0,8.540803761231995,8.70261746730879,1.884754178064938,0.0,43.513087336543954,0.0,24.161663026185636,45.0,1.0196123380260205,0.22583196857248478,0.25,stationary
0.5806105480366597,0.16407790882658752,0.0,3.4836632882199576,0.0,1.4411399262797226,45.0,3200.6197782755535,8411009.609960869,0.7864478553792336,0.21192993680436856,0.0,4.718687132275402,0.0,1.9878835870054097,45.0,4256.107908079028,1.1036155802168962E7,8.04054036667484,2.1784447791461856,0.0,48.24324220004904,0.0,20.200901486721897,45.0,43929.46733559652,43929.46733559652,1.6723310067638442,1.9611784488935389,0.2,10.033986040583065,0.0,8.518708918495268,8.099803420899233,2.1946617695459967,0.0,48.598820525395396,0.0,20.34966789186278,45.0,0.9778679175890744,0.2668689411506017,0.0,stationary
0.6280598873475743,0.13427966496883978,0.25,3.140299436737872,0.0,1.7427529630088718,45.0,3678.0830841307516,1.4466116676817408E7,0.7919267885047369,0.2100738580829714,0.25,3.959633942523684,0.0,2.2751811887234137,45.0,4786.4854425787835,1.8857352445914257E7,8.64586423473969,1.883855746391521,0.0,43.22932117369846,0.0,23.997043909236556,45.0,49336.365502337314,49336.365502337314,1.996146992518759,2.027368010319643,0.25,9.980734962593795,0.0,8.63957040841419,8.704898150106736,1.8995784663319597,0.0,43.52449075053369,0.0,24.16750751539872,45.0,1.0112444818998445,0.24729317125144729,0.25,stationary
0.6161119607844274,0.1350690464912831,0.25,3.080559803922137,0.0,1.7132493311488761,45.0,3588.6928703196068,1.413873417955116E7,0.7575590297246534,0.15917733200397388,0.0,3.787795148623267,0.0,2.0864407531088935,45.0,4149.205922363702,1.617618877531547E7,8.636543418814137,1.8956398394563685,0.0,43.182717094070675,0.0,24.0435234405937,45.0,49595.663074722164,49595.663074722164,2.0250256286002046,2.0046774550306887,0.25,10.125128143001023,0.0,8.543676503028301,8.691615751181212,1.9068872441488396,0.0,43.45807875590606,0.0,24.194579380085926,45.0,0.9767058214872056,0.20764498634920267,0.0,stationary
0.6700120222761312,0.10158232157200299,0.15789473684210525,13.400240445522627,0.0,6.787782022345398,348.75,3434.262287808927,1703172.7189885864,0.7640526192691903,0.31491950672178937,0.05263157894736842,15.28105238538381,0.0,8.83690167975506,348.75,4189.824893484312,2112085.7723203227,9.758596924395022,0.5948754506780981,0.10526315789473684,195.17193848790043,0.0,91.63190935423027,348.75,48652.78067851628,48652.78067851628,0.5983145243378041,1.0235020681208953,0.10526315789473684,11.96629048675608,0.0,8.555720434173296,9.816868836176855,0.5961231137170292,0.10526315789473684,196.33737672353706,0.0,92.24933369656972,11.25,1.050779347420416,0.1950603542784616,0.10526315789473684,stationary
0.31258235530301504,0.05967289475249318,0.12,8.12714123787839,0.0,1.6658039995139873,11.25,1566.8538213421534,316895.47443342296,0.37688708742919275,0.2808701332650734,0.04,9.799064273159008,0.0,4.92718792699722,348.75,1860.4181430845706,463000.13578451326,10.020853200392079,0.05968252420055255,0.16,260.542183210194,0.0,56.66684415789066,348.75,50096.05086983419,50096.05086983419,0.09397931954658191,0.11330202368585429,0.04,2.4434623082111298,0.0,1.2567023394764947,10.036930287354831,0.0573739133099274,0.16,260.9601874712256,0.0,56.7552770456383,11.25,0.5630135947564345,0.07222315255899338,0.24,stationary
0.25787988088151215,0.5791270829138708,0.08695652173913043,7.459751004431886,348.75,7.459751004431886,11.25,1528.9856147584935,661833.2944988846,-0.1660007862341424,0.6902800634718861,0.0,11.774724230216947,348.75,11.774724230216947,11.25,161.27940815972522,1038166.7658080155,10.008140736903023,0.17656397400083015,0.17391304347826086,240.19537768567255,0.0,71.47994295048383,348.75,49957.40730163137,49957.40730163137,0.3543825431380503,0.392750450417528,0.13043478260869565,8.505181035313205,0.0,6.065327333657547,10.053637168456481,0.15610435544210052,0.21739130434782608,241.28729204295553,0.0,72.13523461668791,11.25,0.8752641118627191,0.3739595869476576,0.13043478260869565,stationary
-0.31248272205661026,0.047611129128129724,0.21875,10.31192982786814,0.0,6.200547850849701,5.625,-1553.6065652784816,247260.87577931897,-0.6029280218410334,0.03954432723860012,0.25,19.896624720754104,0.0,12.327363651746062,5.625,-3022.2122216818134,481764.78643643274,10.00322373844824,0.03004416864346414,0.25,330.106383368792,0.0,203.5996613483116,5.625,50010.37158987479,50010.37158987479,0.08950656411480502,0.0435835279760063,0.28125,2.9537166157885664,0.0,1.6997124486841162,10.026437778999707,0.03052051621394668,0.21875,330.8724467069904,0.0,204.0693950617339,5.625,0.6804365497020781,0.04476970368665155,0.28125,stationary
-0.39540705668095644,0.029027871861082147,0.25,13.048432870471563,0.0,8.185536936762508,5.625,-1982.8178251243696,314962.05634986475,-0.6637653256469189,0.07681764939272338,0.125,21.904255746348323,0.0,14.091481549108341,5.625,-3372.334553587598,536233.9048374667,9.98479196244815,0.030428154178973054,0.25,329.4981347607889,0.0,203.2461795022588,5.625,49918.887373513375,49918.887373513375,0.06789408501416343,0.017746970299431904,0.21875,2.2405048054673933,0.0,1.3214927316938991,10.014975702530677,0.030541778981528527,0.25,330.4941981835123,0.0,203.9021434183453,5.625,0.7736926282319007,0.07123505897293848,0.09375,stationary
