timeStamp,ECGValue,ClassType
0:38:34.910,468,Exercise
0:38:34.914,466,Exercise
0:38:34.918,465,Exercise
0:38:34.922,465,Exercise
0:38:34.926,465,Exercise
0:38:34.930,464,Exercise
0:38:34.934,464,Exercise
0:38:34.938,462,Exercise
0:38:34.942,461,Exercise
0:38:34.946,460,Exercise
0:38:34.950,459,Exercise
0:38:34.954,458,Exercise
0:38:34.958,456,Exercise
0:38:34.962,454,Exercise
0:38:34.966,452,Exercise
0:38:34.970,451,Exercise
0:38:34.974,452,Exercise
0:38:34.978,454,Exercise
0:38:34.982,458,Exercise
0:38:34.986,463,Exercise
0:38:34.990,468,Exercise
0:38:34.994,472,Exercise
0:38:34.998,475,Exercise
0:38:35.002,478,Exercise
0:38:35.006,481,Exercise
0:38:35.010,485,Exercise
0:38:35.014,490,Exercise
0:38:35.018,494,Exercise
0:38:35.022,497,Exercise
0:38:35.026,500,Exercise
0:38:35.030,501,Exercise
0:38:35.034,502,Exercise
0:38:35.038,502,Exercise
0:38:35.042,502,Exercise
0:38:35.046,501,Exercise
0:38:35.050,500,Exercise
0:38:35.054,498,Exercise
0:38:35.058,497,Exercise
0:38:35.062,497,Exercise
0:38:35.066,498,Exercise
0:38:35.070,500,Exercise
0:38:35.074,501,Exercise
0:38:35.078,502,Exercise
0:38:35.082,501,Exercise
0:38:35.086,501,Exercise
0:38:35.090,503,Exercise
0:38:35.094,507,Exercise
0:38:35.098,511,Exercise
0:38:35.102,513,Exercise
0:38:35.106,514,Exercise
0:38:35.125,513,Exercise
0:38:35.129,514,Exercise
0:38:35.133,518,Exercise
0:38:35.137,526,Exercise
0:38:35.141,534,Exercise
0:38:35.145,540,Exercise
0:38:35.149,541,Exercise
0:38:35.153,538,Exercise
0:38:35.157,532,Exercise
0:38:35.161,526,Exercise
0:38:35.165,522,Exercise
0:38:35.169,521,Exercise
0:38:35.173,523,Exercise
0:38:35.177,528,Exercise
0:38:35.181,534,Exercise
0:38:35.185,542,Exercise
0:38:35.189,549,Exercise
0:38:35.193,554,Exercise
0:38:35.197,559,Exercise
0:38:35.201,561,Exercise
0:38:35.205,563,Exercise
0:38:35.209,564,Exercise
0:38:35.213,566,Exercise
0:38:35.217,567,Exercise
0:38:35.221,567,Exercise
0:38:35.225,566,Exercise
0:38:35.229,565,Exercise
0:38:35.233,565,Exercise
0:38:35.237,568,Exercise
0:38:35.241,574,Exercise
0:38:35.245,583,Exercise
0:38:35.249,592,Exercise
0:38:35.253,600,Exercise
0:38:35.257,606,Exercise
0:38:35.261,609,Exercise
0:38:35.265,611,Exercise
0:38:35.269,612,Exercise
0:38:35.273,614,Exercise
0:38:35.277,615,Exercise
0:38:35.281,617,Exercise
0:38:35.285,620,Exercise
0:38:35.289,622,Exercise
0:38:35.293,622,Exercise
0:38:35.297,619,Exercise
0:38:35.301,613,Exercise
0:38:35.305,606,Exercise
0:38:35.309,598,Exercise
0:38:35.313,592,Exercise
0:38:35.317,587,Exercise
0:38:35.321,585,Exercise
0:38:35.325,582,Exercise
0:38:35.329,578,Exercise
0:38:35.333,573,Exercise
0:38:35.337,567,Exercise
0:38:35.341,559,Exercise
0:38:35.345,552,Exercise
0:38:35.349,544,Exercise
0:38:35.353,537,Exercise
0:38:35.357,531,Exercise
0:38:35.361,525,Exercise
0:38:35.365,519,Exercise
0:38:35.369,514,Exercise
0:38:35.373,508,Exercise
0:38:35.377,501,Exercise
0:38:35.381,494,Exercise
0:38:35.385,487,Exercise
0:38:35.389,480,Exercise
0:38:35.393,472,Exercise
0:38:35.397,464,Exercise
0:38:35.401,453,Exercise
0:38:35.405,440,Exercise
0:38:35.409,425,Exercise
0:38:35.413,410,Exercise
0:38:35.417,397,Exercise
0:38:35.421,386,Exercise
0:38:35.425,380,Exercise
0:38:35.429,377,Exercise
0:38:35.433,377,Exercise
0:38:35.437,379,Exercise
0:38:35.441,381,Exercise
0:38:35.445,383,Exercise
0:38:35.449,387,Exercise
0:38:35.453,391,Exercise
0:38:35.457,397,Exercise
0:38:35.461,404,Exercise
0:38:35.465,410,Exercise
0:38:35.469,415,Exercise
0:38:35.473,417,Exercise
0:38:35.477,419,Exercise
0:38:35.481,420,Exercise
0:38:35.485,422,Exercise
0:38:35.489,423,Exercise
0:38:35.493,426,Exercise
0:38:35.497,428,Exercise
0:38:35.501,429,Exercise
0:38:35.505,430,Exercise
0:38:35.509,430,Exercise
0:38:35.513,431,Exercise
0:38:35.517,433,Exercise
0:38:35.521,436,Exercise
0:38:35.525,440,Exercise
0:38:35.529,444,Exercise
0:38:35.533,449,Exercise
0:38:35.537,454,Exercise
0:38:35.541,459,Exercise
0:38:35.545,464,Exercise
0:38:35.549,469,Exercise
0:38:35.553,477,Exercise
0:38:35.557,490,Exercise
0:38:35.561,507,Exercise
0:38:35.565,525,Exercise
0:38:35.569,540,Exercise
0:38:35.573,551,Exercise
0:38:35.577,553,Exercise
0:38:35.581,550,Exercise
0:38:35.585,542,Exercise
0:38:35.589,534,Exercise
0:38:35.593,526,Exercise
0:38:35.597,520,Exercise
0:38:35.601,517,Exercise
0:38:35.605,514,Exercise
0:38:35.609,513,Exercise
0:38:35.613,511,Exercise
0:38:35.617,509,Exercise
0:38:35.621,505,Exercise
0:38:35.625,502,Exercise
0:38:35.629,498,Exercise
0:38:35.633,495,Exercise
0:38:35.637,492,Exercise
0:38:35.641,490,Exercise
0:38:35.645,487,Exercise
0:38:35.649,485,Exercise
0:38:35.653,483,Exercise
0:38:35.657,482,Exercise
0:38:35.661,481,Exercise
0:38:35.665,480,Exercise
0:38:35.669,478,Exercise
0:38:35.673,477,Exercise
0:38:35.677,477,Exercise
0:38:35.681,478,Exercise
0:38:35.685,479,Exercise
0:38:35.689,482,Exercise
0:38:35.693,485,Exercise
0:38:35.697,487,Exercise
0:38:35.701,488,Exercise
0:38:35.705,489,Exercise
0:38:35.709,490,Exercise
0:38:35.713,491,Exercise
0:38:35.717,494,Exercise
0:38:35.721,496,Exercise
0:38:35.725,498,Exercise
0:38:35.729,500,Exercise
0:38:35.733,500,Exercise
0:38:35.737,499,Exercise
0:38:35.741,499,Exercise
0:38:35.745,498,Exercise
0:38:35.749,498,Exercise
0:38:35.753,499,Exercise
0:38:35.757,499,Exercise
0:38:35.761,499,Exercise
0:38:35.765,498,Exercise
0:38:35.769,498,Exercise
0:38:35.773,497,Exercise
0:38:35.777,497,Exercise
0:38:35.781,497,Exercise
0:38:35.785,496,Exercise
0:38:35.789,496,Exercise
0:38:35.793,497,Exercise
0:38:35.797,498,Exercise
0:38:35.801,499,Exercise
0:38:35.805,501,Exercise
0:38:35.809,502,Exercise
0:38:35.813,504,Exercise
0:38:35.817,505,Exercise
0:38:35.821,506,Exercise
0:38:35.825,508,Exercise
0:38:35.829,510,Exercise
0:38:35.833,512,Exercise
0:38:35.837,515,Exercise
0:38:35.841,519,Exercise
0:38:35.845,522,Exercise
0:38:35.849,524,Exercise
0:38:35.853,526,Exercise
0:38:35.857,526,Exercise
0:38:35.861,525,Exercise
0:38:35.865,524,Exercise
0:38:35.869,521,Exercise
0:38:35.873,518,Exercise
0:38:35.877,514,Exercise
0:38:35.881,510,Exercise
0:38:35.885,505,Exercise
0:38:35.889,500,Exercise
0:38:35.893,496,Exercise
0:38:35.897,492,Exercise
0:38:35.901,488,Exercise
0:38:35.905,486,Exercise
0:38:35.909,483,Exercise
0:38:35.913,481,Exercise
0:38:35.917,479,Exercise
0:38:35.921,478,Exercise
0:38:35.925,478,Exercise
0:38:35.929,479,Exercise
0:38:35.933,479,Exercise
0:38:35.937,478,Exercise
0:38:35.941,476,Exercise
0:38:35.945,474,Exercise
0:38:35.949,474,Exercise
0:38:35.953,475,Exercise
0:38:35.957,477,Exercise
0:38:35.961,480,Exercise
0:38:35.965,481,Exercise
0:38:35.969,480,Exercise
0:38:35.973,478,Exercise
0:38:35.977,478,Exercise
0:38:35.981,481,Exercise
0:38:35.985,488,Exercise
0:38:35.989,499,Exercise
0:38:35.993,509,Exercise
0:38:35.997,516,Exercise
0:38:36.001,518,Exercise
0:38:36.005,514,Exercise
0:38:36.009,506,Exercise
0:38:36.013,498,Exercise
0:38:36.017,492,Exercise
0:38:36.021,491,Exercise
0:38:36.025,493,Exercise
0:38:36.029,498,Exercise
0:38:36.033,504,Exercise
0:38:36.037,510,Exercise
0:38:36.041,516,Exercise
0:38:36.045,523,Exercise
0:38:36.049,529,Exercise
0:38:36.053,534,Exercise
0:38:36.057,539,Exercise
0:38:36.061,546,Exercise
0:38:36.065,554,Exercise
0:38:36.069,565,Exercise
0:38:36.073,578,Exercise
0:38:36.077,591,Exercise
0:38:36.081,601,Exercise
0:38:36.085,607,Exercise
0:38:36.089,607,Exercise
0:38:36.093,604,Exercise
0:38:36.097,599,Exercise
0:38:36.101,594,Exercise
0:38:36.105,587,Exercise
0:38:36.109,580,Exercise
0:38:36.113,573,Exercise
0:38:36.117,567,Exercise
0:38:36.121,561,Exercise
0:38:36.125,555,Exercise
0:38:36.129,549,Exercise
0:38:36.134,544,Exercise
0:38:36.138,539,Exercise
0:38:36.142,538,Exercise
0:38:36.146,540,Exercise
0:38:36.150,545,Exercise
0:38:36.154,551,Exercise
0:38:36.158,557,Exercise
0:38:36.162,560,Exercise
0:38:36.166,562,Exercise
0:38:36.170,563,Exercise
0:38:36.174,564,Exercise
0:38:36.178,564,Exercise
0:38:36.182,562,Exercise
0:38:36.186,557,Exercise
0:38:36.190,550,Exercise
0:38:36.194,543,Exercise
0:38:36.198,539,Exercise
0:38:36.202,536,Exercise
0:38:36.206,534,Exercise
0:38:36.210,532,Exercise
0:38:36.214,529,Exercise
0:38:36.218,526,Exercise
0:38:36.222,522,Exercise
0:38:36.226,519,Exercise
0:38:36.230,517,Exercise
0:38:36.234,515,Exercise
0:38:36.238,513,Exercise
0:38:36.242,510,Exercise
0:38:36.246,506,Exercise
0:38:36.250,501,Exercise
0:38:36.254,494,Exercise
0:38:36.258,486,Exercise
0:38:36.262,476,Exercise
0:38:36.266,465,Exercise
0:38:36.270,455,Exercise
0:38:36.274,446,Exercise
0:38:36.278,438,Exercise
0:38:36.282,429,Exercise
0:38:36.286,421,Exercise
0:38:36.290,413,Exercise
0:38:36.294,408,Exercise
0:38:36.298,407,Exercise
0:38:36.302,411,Exercise
0:38:36.306,419,Exercise
0:38:36.310,428,Exercise
0:38:36.314,435,Exercise
0:38:36.318,440,Exercise
0:38:36.322,443,Exercise
0:38:36.326,442,Exercise
0:38:36.330,439,Exercise
0:38:36.334,434,Exercise
0:38:36.338,429,Exercise
0:38:36.342,424,Exercise
0:38:36.346,421,Exercise
0:38:36.350,419,Exercise
0:38:36.354,420,Exercise
0:38:36.358,421,Exercise
0:38:36.362,423,Exercise
0:38:36.366,423,Exercise
0:38:36.370,421,Exercise
0:38:36.374,415,Exercise
0:38:36.378,408,Exercise
0:38:36.382,400,Exercise
0:38:36.386,395,Exercise
0:38:36.390,392,Exercise
0:38:36.394,391,Exercise
0:38:36.398,391,Exercise
0:38:36.402,393,Exercise
0:38:36.406,398,Exercise
0:38:36.410,407,Exercise
0:38:36.414,421,Exercise
0:38:36.418,437,Exercise
0:38:36.422,451,Exercise
0:38:36.426,460,Exercise
0:38:36.430,465,Exercise
0:38:36.434,468,Exercise
0:38:36.438,476,Exercise
0:38:36.442,489,Exercise
0:38:36.446,508,Exercise
0:38:36.450,530,Exercise
0:38:36.454,551,Exercise
0:38:36.458,567,Exercise
0:38:36.462,577,Exercise
0:38:36.466,580,Exercise
0:38:36.470,576,Exercise
0:38:36.474,566,Exercise
0:38:36.478,553,Exercise
0:38:36.482,537,Exercise
0:38:36.486,523,Exercise
0:38:36.490,511,Exercise
0:38:36.494,502,Exercise
0:38:36.498,495,Exercise
0:38:36.502,490,Exercise
0:38:36.506,488,Exercise
0:38:36.510,487,Exercise
0:38:36.514,487,Exercise
0:38:36.518,487,Exercise
0:38:36.522,487,Exercise
0:38:36.526,487,Exercise
0:38:36.530,486,Exercise
0:38:36.534,485,Exercise
0:38:36.538,484,Exercise
0:38:36.542,483,Exercise
0:38:36.546,482,Exercise
0:38:36.550,482,Exercise
0:38:36.554,483,Exercise
0:38:36.558,486,Exercise
0:38:36.562,489,Exercise
0:38:36.566,492,Exercise
0:38:36.570,494,Exercise
0:38:36.574,496,Exercise
0:38:36.578,498,Exercise
0:38:36.582,499,Exercise
0:38:36.586,500,Exercise
0:38:36.590,501,Exercise
0:38:36.594,502,Exercise
0:38:36.598,503,Exercise
0:38:36.602,504,Exercise
0:38:36.606,504,Exercise
0:38:36.610,504,Exercise
0:38:36.614,504,Exercise
0:38:36.618,502,Exercise
0:38:36.622,501,Exercise
0:38:36.626,499,Exercise
0:38:36.630,497,Exercise
0:38:36.634,494,Exercise
0:38:36.638,493,Exercise
0:38:36.642,491,Exercise
0:38:36.646,490,Exercise
0:38:36.650,489,Exercise
0:38:36.654,488,Exercise
0:38:36.658,488,Exercise
0:38:36.662,488,Exercise
0:38:36.666,489,Exercise
0:38:36.670,491,Exercise
0:38:36.674,493,Exercise
0:38:36.678,494,Exercise
0:38:36.682,495,Exercise
0:38:36.686,495,Exercise
0:38:36.690,496,Exercise
0:38:36.694,497,Exercise
0:38:36.698,500,Exercise
0:38:36.702,503,Exercise
0:38:36.706,506,Exercise
0:38:36.710,509,Exercise
0:38:36.714,511,Exercise
0:38:36.718,512,Exercise
0:38:36.722,513,Exercise
0:38:36.726,512,Exercise
0:38:36.730,512,Exercise
0:38:36.734,512,Exercise
0:38:36.738,512,Exercise
0:38:36.742,511,Exercise
0:38:36.746,510,Exercise
0:38:36.750,510,Exercise
0:38:36.754,510,Exercise
0:38:36.758,511,Exercise
0:38:36.762,512,Exercise
0:38:36.766,512,Exercise
0:38:36.770,511,Exercise
0:38:36.774,508,Exercise
0:38:36.778,503,Exercise
0:38:36.782,498,Exercise
0:38:36.786,494,Exercise
0:38:36.790,489,Exercise
0:38:36.794,484,Exercise
0:38:36.798,479,Exercise
0:38:36.802,475,Exercise
0:38:36.806,471,Exercise
0:38:36.810,469,Exercise
0:38:36.814,468,Exercise
0:38:36.818,466,Exercise
0:38:36.822,463,Exercise
0:38:36.826,460,Exercise
0:38:36.830,458,Exercise
0:38:36.834,460,Exercise
0:38:36.838,465,Exercise
0:38:36.842,469,Exercise
0:38:36.846,469,Exercise
0:38:36.850,465,Exercise
0:38:36.854,458,Exercise
0:38:36.858,449,Exercise
0:38:36.862,443,Exercise
0:38:36.866,441,Exercise
0:38:36.870,445,Exercise
0:38:36.874,454,Exercise
0:38:36.878,468,Exercise
0:38:36.882,484,Exercise
0:38:36.886,500,Exercise
0:38:36.890,512,Exercise
0:38:36.894,522,Exercise
0:38:36.898,528,Exercise
0:38:36.902,533,Exercise
0:38:36.906,536,Exercise
0:38:36.910,539,Exercise
0:38:36.914,542,Exercise
0:38:36.918,546,Exercise
0:38:36.922,549,Exercise
0:38:36.926,552,Exercise
0:38:36.930,555,Exercise
0:38:36.934,558,Exercise
0:38:36.938,560,Exercise
0:38:36.942,561,Exercise
0:38:36.946,562,Exercise
0:38:36.950,564,Exercise
0:38:36.954,566,Exercise
0:38:36.958,568,Exercise
0:38:36.962,569,Exercise
0:38:36.966,569,Exercise
0:38:36.970,568,Exercise
0:38:36.974,569,Exercise
0:38:36.978,570,Exercise
0:38:36.982,573,Exercise
0:38:36.986,576,Exercise
0:38:36.990,578,Exercise
0:38:36.994,579,Exercise
0:38:36.998,580,Exercise
0:38:37.002,583,Exercise
0:38:37.006,587,Exercise
0:38:37.010,592,Exercise
0:38:37.014,596,Exercise
0:38:37.018,599,Exercise
0:38:37.022,602,Exercise
0:38:37.026,604,Exercise
0:38:37.030,606,Exercise
0:38:37.034,607,Exercise
0:38:37.038,609,Exercise
0:38:37.042,612,Exercise
0:38:37.046,615,Exercise
0:38:37.050,618,Exercise
0:38:37.054,620,Exercise
0:38:37.058,622,Exercise
0:38:37.062,623,Exercise
0:38:37.066,624,Exercise
0:38:37.070,625,Exercise
0:38:37.074,626,Exercise
0:38:37.078,626,Exercise
0:38:37.082,625,Exercise
0:38:37.086,624,Exercise
0:38:37.090,623,Exercise
0:38:37.094,623,Exercise
0:38:37.098,624,Exercise
0:38:37.102,626,Exercise
0:38:37.106,629,Exercise
0:38:37.110,630,Exercise
0:38:37.114,630,Exercise
0:38:37.118,628,Exercise
0:38:37.122,626,Exercise
0:38:37.126,622,Exercise
0:38:37.130,618,Exercise
0:38:37.134,614,Exercise
0:38:37.138,611,Exercise
0:38:37.146,609,Exercise
0:38:37.150,607,Exercise
0:38:37.154,605,Exercise
0:38:37.158,602,Exercise
0:38:37.162,600,Exercise
0:38:37.166,596,Exercise
0:38:37.170,592,Exercise
0:38:37.174,585,Exercise
0:38:37.178,575,Exercise
0:38:37.182,563,Exercise
0:38:37.186,550,Exercise
0:38:37.190,538,Exercise
0:38:37.194,527,Exercise
0:38:37.198,518,Exercise
0:38:37.202,512,Exercise
0:38:37.206,506,Exercise
0:38:37.210,501,Exercise
0:38:37.214,494,Exercise
0:38:37.218,486,Exercise
0:38:37.222,477,Exercise
0:38:37.226,468,Exercise
0:38:37.230,460,Exercise
0:38:37.234,451,Exercise
0:38:37.238,442,Exercise
0:38:37.242,432,Exercise
0:38:37.246,421,Exercise
0:38:37.250,413,Exercise
0:38:37.254,409,Exercise
0:38:37.258,407,Exercise
0:38:37.262,406,Exercise
0:38:37.266,402,Exercise
0:38:37.270,394,Exercise
0:38:37.274,383,Exercise
0:38:37.278,371,Exercise
0:38:37.282,362,Exercise
0:38:37.286,357,Exercise
0:38:37.290,356,Exercise
0:38:37.294,358,Exercise
0:38:37.298,362,Exercise
0:38:37.302,366,Exercise
0:38:37.306,369,Exercise
0:38:37.310,372,Exercise
0:38:37.314,373,Exercise
0:38:37.318,373,Exercise
0:38:37.322,373,Exercise
0:38:37.326,374,Exercise
0:38:37.330,377,Exercise
0:38:37.334,381,Exercise
0:38:37.338,382,Exercise
0:38:37.342,381,Exercise
0:38:37.346,377,Exercise
0:38:37.350,372,Exercise
0:38:37.354,368,Exercise
0:38:37.358,366,Exercise
0:38:37.362,367,Exercise
0:38:37.366,368,Exercise
0:38:37.370,370,Exercise
0:38:37.374,372,Exercise
0:38:37.378,373,Exercise
0:38:37.382,373,Exercise
0:38:37.386,373,Exercise
0:38:37.390,373,Exercise
0:38:37.394,374,Exercise
0:38:37.398,376,Exercise
0:38:37.402,380,Exercise
0:38:37.406,385,Exercise
0:38:37.410,392,Exercise
0:38:37.414,400,Exercise
0:38:37.418,408,Exercise
0:38:37.422,418,Exercise
0:38:37.426,428,Exercise
0:38:37.430,439,Exercise
0:38:37.434,450,Exercise
0:38:37.438,459,Exercise
0:38:37.442,467,Exercise
0:38:37.446,471,Exercise
0:38:37.450,472,Exercise
0:38:37.454,470,Exercise
0:38:37.458,466,Exercise
0:38:37.462,465,Exercise
0:38:37.466,467,Exercise
0:38:37.470,473,Exercise
0:38:37.474,480,Exercise
0:38:37.478,488,Exercise
0:38:37.482,494,Exercise
0:38:37.486,498,Exercise
0:38:37.490,502,Exercise
0:38:37.494,506,Exercise
0:38:37.498,509,Exercise
0:38:37.502,512,Exercise
0:38:37.506,515,Exercise
0:38:37.510,516,Exercise
0:38:37.514,517,Exercise
0:38:37.518,518,Exercise
0:38:37.522,518,Exercise
0:38:37.526,518,Exercise
0:38:37.530,518,Exercise
0:38:37.534,518,Exercise
0:38:37.538,519,Exercise
0:38:37.542,519,Exercise
0:38:37.546,521,Exercise
0:38:37.550,522,Exercise
0:38:37.554,523,Exercise
0:38:37.558,525,Exercise
0:38:37.562,526,Exercise
0:38:37.566,528,Exercise
0:38:37.570,528,Exercise
0:38:37.574,528,Exercise
0:38:37.578,527,Exercise
0:38:37.582,525,Exercise
0:38:37.586,524,Exercise
0:38:37.590,523,Exercise
0:38:37.594,523,Exercise
0:38:37.598,525,Exercise
0:38:37.602,527,Exercise
0:38:37.606,531,Exercise
0:38:37.610,536,Exercise
0:38:37.614,541,Exercise
0:38:37.618,548,Exercise
0:38:37.622,557,Exercise
0:38:37.626,566,Exercise
0:38:37.630,575,Exercise
0:38:37.634,582,Exercise
0:38:37.638,587,Exercise
0:38:37.642,588,Exercise
0:38:37.646,586,Exercise
0:38:37.650,581,Exercise
0:38:37.654,574,Exercise
0:38:37.658,565,Exercise
0:38:37.662,554,Exercise
0:38:37.666,544,Exercise
0:38:37.670,537,Exercise
0:38:37.674,535,Exercise
0:38:37.678,538,Exercise
0:38:37.682,542,Exercise
0:38:37.686,540,Exercise
0:38:37.690,530,Exercise
0:38:37.694,512,Exercise
0:38:37.698,493,Exercise
0:38:37.702,480,Exercise
0:38:37.706,480,Exercise
0:38:37.710,490,Exercise
0:38:37.714,503,Exercise
0:38:37.718,509,Exercise
0:38:37.722,504,Exercise
0:38:37.726,490,Exercise
0:38:37.730,474,Exercise
0:38:37.734,465,Exercise
0:38:37.738,464,Exercise
0:38:37.742,471,Exercise
0:38:37.746,479,Exercise
0:38:37.750,484,Exercise
0:38:37.754,484,Exercise
0:38:37.758,479,Exercise
0:38:37.762,472,Exercise
0:38:37.766,462,Exercise
0:38:37.770,452,Exercise
0:38:37.774,444,Exercise
0:38:37.778,439,Exercise
0:38:37.782,439,Exercise
0:38:37.786,443,Exercise
0:38:37.790,448,Exercise
0:38:37.794,452,Exercise
0:38:37.798,455,Exercise
0:38:37.802,455,Exercise
0:38:37.806,453,Exercise
0:38:37.810,450,Exercise
0:38:37.814,446,Exercise
0:38:37.818,444,Exercise
0:38:37.822,444,Exercise
0:38:37.826,449,Exercise
0:38:37.830,458,Exercise
0:38:37.834,473,Exercise
0:38:37.838,492,Exercise
0:38:37.842,512,Exercise
0:38:37.846,534,Exercise
0:38:37.850,555,Exercise
0:38:37.854,573,Exercise
0:38:37.858,587,Exercise
0:38:37.862,595,Exercise
0:38:37.866,600,Exercise
0:38:37.870,600,Exercise
0:38:37.874,600,Exercise
0:38:37.878,599,Exercise
0:38:37.882,599,Exercise
0:38:37.886,600,Exercise
0:38:37.890,601,Exercise
0:38:37.894,600,Exercise
0:38:37.898,597,Exercise
0:38:37.902,592,Exercise
0:38:37.906,585,Exercise
0:38:37.910,577,Exercise
0:38:37.914,569,Exercise
0:38:37.918,562,Exercise
0:38:37.922,555,Exercise
0:38:37.926,549,Exercise
0:38:37.930,545,Exercise
0:38:37.934,543,Exercise
0:38:37.938,543,Exercise
0:38:37.942,542,Exercise
0:38:37.946,542,Exercise
0:38:37.950,542,Exercise
0:38:37.954,541,Exercise
0:38:37.958,542,Exercise
0:38:37.962,542,Exercise
0:38:37.966,544,Exercise
0:38:37.970,544,Exercise
0:38:37.974,545,Exercise
0:38:37.978,544,Exercise
0:38:37.982,545,Exercise
0:38:37.986,545,Exercise
0:38:37.990,545,Exercise
0:38:37.994,546,Exercise
0:38:37.998,545,Exercise
0:38:38.002,545,Exercise
0:38:38.006,545,Exercise
0:38:38.010,545,Exercise
0:38:38.014,547,Exercise
0:38:38.018,548,Exercise
0:38:38.022,548,Exercise
0:38:38.026,548,Exercise
0:38:38.030,546,Exercise
0:38:38.034,544,Exercise
0:38:38.038,542,Exercise
0:38:38.042,539,Exercise
0:38:38.046,537,Exercise
0:38:38.050,534,Exercise
0:38:38.054,532,Exercise
0:38:38.058,530,Exercise
0:38:38.062,529,Exercise
0:38:38.066,527,Exercise
0:38:38.070,526,Exercise
0:38:38.074,525,Exercise
0:38:38.078,523,Exercise
0:38:38.082,521,Exercise
0:38:38.086,519,Exercise
0:38:38.090,519,Exercise
0:38:38.094,520,Exercise
0:38:38.098,525,Exercise
0:38:38.102,531,Exercise
0:38:38.106,536,Exercise
0:38:38.110,537,Exercise
0:38:38.114,532,Exercise
0:38:38.118,523,Exercise
0:38:38.122,512,Exercise
0:38:38.126,503,Exercise
0:38:38.130,498,Exercise
0:38:38.134,495,Exercise
0:38:38.138,495,Exercise
0:38:38.142,497,Exercise
0:38:38.146,498,Exercise
0:38:38.150,499,Exercise
0:38:38.168,500,Exercise
0:38:38.172,500,Exercise
0:38:38.176,500,Exercise
0:38:38.180,500,Exercise
0:38:38.184,500,Exercise
0:38:38.188,500,Exercise
0:38:38.192,499,Exercise
0:38:38.196,497,Exercise
0:38:38.200,496,Exercise
0:38:38.204,494,Exercise
0:38:38.208,492,Exercise
0:38:38.212,491,Exercise
0:38:38.216,489,Exercise
0:38:38.220,487,Exercise
0:38:38.224,486,Exercise
0:38:38.228,485,Exercise
0:38:38.232,483,Exercise
0:38:38.236,482,Exercise
0:38:38.240,481,Exercise
0:38:38.244,480,Exercise
0:38:38.248,480,Exercise
0:38:38.252,480,Exercise
0:38:38.256,481,Exercise
0:38:38.260,482,Exercise
0:38:38.264,484,Exercise
0:38:38.268,485,Exercise
0:38:38.272,486,Exercise
0:38:38.276,487,Exercise
0:38:38.280,487,Exercise
0:38:38.284,488,Exercise
0:38:38.288,489,Exercise
0:38:38.292,488,Exercise
0:38:38.296,488,Exercise
0:38:38.300,487,Exercise
0:38:38.304,486,Exercise
0:38:38.308,485,Exercise
0:38:38.312,484,Exercise
0:38:38.316,483,Exercise
0:38:38.320,482,Exercise
0:38:38.324,480,Exercise
0:38:38.328,478,Exercise
0:38:38.332,477,Exercise
0:38:38.336,476,Exercise
0:38:38.340,475,Exercise
0:38:38.344,474,Exercise
0:38:38.348,472,Exercise
0:38:38.352,471,Exercise
0:38:38.356,470,Exercise
0:38:38.360,469,Exercise
0:38:38.364,468,Exercise
0:38:38.368,469,Exercise
0:38:38.372,469,Exercise
0:38:38.376,470,Exercise
0:38:38.380,470,Exercise
0:38:38.384,470,Exercise
0:38:38.388,469,Exercise
0:38:38.392,468,Exercise
0:38:38.396,468,Exercise
0:38:38.400,469,Exercise
0:38:38.404,469,Exercise
0:38:38.408,469,Exercise
0:38:38.412,469,Exercise
0:38:38.416,469,Exercise
0:38:38.420,470,Exercise
0:38:38.424,470,Exercise
0:38:38.428,471,Exercise
0:38:38.432,472,Exercise
0:38:38.436,472,Exercise
0:38:38.440,473,Exercise
0:38:38.444,473,Exercise
0:38:38.448,474,Exercise
0:38:38.452,474,Exercise
0:38:38.456,475,Exercise
0:38:38.460,475,Exercise
0:38:38.464,474,Exercise
0:38:38.468,473,Exercise
0:38:38.472,474,Exercise
0:38:38.476,475,Exercise
0:38:38.480,478,Exercise
0:38:38.484,480,Exercise
0:38:38.488,482,Exercise
0:38:38.492,481,Exercise
0:38:38.496,479,Exercise
0:38:38.500,477,Exercise
0:38:38.504,476,Exercise
0:38:38.508,475,Exercise
0:38:38.512,475,Exercise
0:38:38.516,475,Exercise
0:38:38.520,476,Exercise
0:38:38.524,478,Exercise
0:38:38.528,483,Exercise
0:38:38.532,491,Exercise
0:38:38.536,501,Exercise
0:38:38.540,509,Exercise
0:38:38.544,513,Exercise
0:38:38.548,510,Exercise
0:38:38.552,502,Exercise
0:38:38.556,491,Exercise
0:38:38.560,482,Exercise
0:38:38.564,476,Exercise
0:38:38.568,475,Exercise
0:38:38.572,477,Exercise
0:38:38.576,480,Exercise
0:38:38.580,484,Exercise
0:38:38.584,489,Exercise
0:38:38.588,494,Exercise
0:38:38.592,497,Exercise
0:38:38.596,501,Exercise
0:38:38.600,503,Exercise
0:38:38.604,505,Exercise
0:38:38.608,507,Exercise
0:38:38.612,508,Exercise
0:38:38.616,509,Exercise
0:38:38.620,510,Exercise
0:38:38.624,511,Exercise
0:38:38.628,512,Exercise
0:38:38.632,514,Exercise
0:38:38.636,514,Exercise
0:38:38.640,515,Exercise
0:38:38.644,516,Exercise
0:38:38.648,516,Exercise
0:38:38.652,516,Exercise
0:38:38.656,517,Exercise
0:38:38.660,516,Exercise
0:38:38.664,516,Exercise
0:38:38.668,515,Exercise
