1413808246953,-0.43585113,6.074675,7.668256,null
1413808247122,-0.43585113,6.115536,7.7227373,null
1413808247269,-0.42223078,5.965712,7.8998017,null
1413808247425,-0.46309182,5.992953,7.8180795,null
1413808247596,-0.21792556,5.802268,8.19945,null
1413808247751,-0.313268,5.911231,8.049625,null
1413808247919,-0.19068487,5.829509,8.798744,null
1413808248237,-0.19068487,6.0201936,7.709117,null
1413808248274,-0.47671217,6.0201936,7.84532,null
1413808248863,-0.9670447,6.238119,7.681876,null
1413808248864,-0.8580819,6.183638,7.709117,null
1413808248971,-0.7763598,6.183638,7.668256,null
1413808249038,-0.8308412,6.183638,7.763598,null
1413808249084,-0.8580819,6.101916,7.804459,null
1413808249205,-0.84446156,6.1563973,7.641015,null
1413808249382,-0.8036005,6.0882955,7.804459,null
1413808249554,-0.8580819,6.074675,7.8317,null
1413808249722,-0.9670447,6.0882955,7.981524,null
1413808249891,-0.980665,6.0610547,7.872561,null
1413808250045,-1.8659877,6.619489,7.763598,null
1413808250252,-1.3484144,6.4015636,7.096201,null
1413808250360,-1.4301366,6.4151835,7.3549876,null
1413808250516,-1.7978859,6.5650077,7.4230895,null
1413808250671,-1.9340894,6.2517395,7.1234417,null
1413808250838,-2.4244218,6.5650077,7.1506824,null
1413808251004,-2.669588,6.7148314,7.096201,null
1413808251169,-2.5742457,6.4151835,7.7363577,null
1413808251308,-1.8932283,6.2108784,7.7772183,null
1413808251469,0.040861044,5.039529,8.21307,null
1413808251630,0.313268,5.0803895,8.471856,null
1413808251793,-0.040861044,5.202973,8.499097,null
1413808251957,-0.12258313,5.3936577,8.798744,null
1413808252175,0.095342435,5.3119354,8.172209,null
1413808252269,-0.3405087,5.5026207,8.553578,null
1413808252438,-0.05448139,5.2574544,8.158588,null
1413808252603,-1.2666923,5.611583,8.553578,null
1413808252768,-1.334794,5.5571017,8.185829,null
1413808252928,-1.0896279,5.5026207,8.322033,null
1413808253093,-1.5799603,5.761407,7.981524,null
1413808253257,-0.92618364,5.1076303,8.553578,null
1413808253407,-1.0079057,5.284695,8.049625,null
1413808253563,-1.1032481,5.366417,8.349273,null
1413808253728,-1.3892754,5.706926,8.294792,null
1413808253899,-1.4437568,5.638824,8.294792,null
1413808254062,-1.6480621,5.6252036,8.253931,null
1413808254232,-2.0566726,5.843129,8.253931,null
1413808254395,-0.667397,5.284695,7.600154,null
1413808254555,-1.0760075,5.1893525,9.357179,null
1413808254716,-1.1985906,5.066769,8.430995,null
1413808254915,-1.1849703,5.053149,8.3765135,null
1413808255081,-1.4709976,5.2302136,8.349273,null
1413808255259,-1.5527196,5.3119354,7.913422,null
1413808255415,-1.2258313,5.284695,8.539958,null
1413808255577,-2.0566726,5.407278,8.5944395,null
1413808255763,-1.8115063,5.6524444,8.090487,null
1413808255906,-0.7354988,4.8760843,9.030291,null
1413808256064,-1.0896279,4.9169455,8.117727,null
1413808256228,-1.3892754,5.0803895,8.240311,null
1413808256390,-2.083913,5.09401,8.798744,null
1413808256551,-1.334794,4.8352237,8.676162,null
1413808256765,-1.3484144,5.1076303,9.479762,null
1413808256880,-0.35412905,4.5900574,8.19945,null
1413808257046,-0.7627395,4.9578066,9.289077,null
1413808257205,0.12258313,4.944186,8.19945,null
1413808257378,-1.6616824,5.4617596,8.308413,null
1413808257528,-1.5799603,5.1893525,8.744264,null
1413808257678,-1.1849703,3.8545585,9.479762,null
1413808257847,0.54481393,2.506144,8.417375,null
1413808258024,0.40861043,2.0294318,10.283362,null
1413808258173,1.4165162,1.7570249,10.637491,null
1413808258382,-2.6559677,1.7978859,9.384419,null
