1413327204966,-0.095342435,-0.095342435,10.092678,null
1413327205098,-0.027240695,-0.16344418,10.119919,null
1413327205269,-0.06810174,-0.14982383,10.092678,null
1413327205432,-0.013620348,-0.17706452,10.119919,null
1413327205599,-0.040861044,-0.095342435,10.133538,null
1413327205769,-0.095342435,-0.19068487,10.147159,null
1413327205936,-0.095342435,-0.13620348,10.119919,null
1413327206102,-0.08172209,-0.13620348,10.092678,null
1413327206252,-0.027240695,-0.10896278,10.18802,null
1413327207101,-0.05448139,-0.16344418,10.024576,null
1413327207105,-0.06810174,-0.16344418,10.092678,null
1413327207106,-0.05448139,-0.12258313,10.147159,null
1413327207111,-0.095342435,-0.19068487,10.079058,null
1413327207175,-0.05448139,-0.12258313,10.133538,null
1413327207223,-0.013620348,-0.21792556,10.119919,null
1413327207392,0.027240695,-0.16344418,10.092678,null
1413327207539,-0.027240695,-0.14982383,10.051817,null
1413327207695,-0.027240695,-0.13620348,10.079058,null
1413327207857,-0.08172209,-0.17706452,9.983715,null
1413327208031,-0.05448139,-0.14982383,9.956474,null
1413327208189,-0.095342435,-0.10896278,10.18802,null
1413327208385,-0.06810174,-0.12258313,10.079058,null
1413327208518,-0.013620348,-0.16344418,9.915613,null
1413327208681,-0.027240695,-0.19068487,10.065437,null
1413327208870,-0.10896278,-0.16344418,10.160779,null
1413327209031,-0.06810174,-0.14982383,10.119919,null
1413327209199,-0.08172209,-0.14982383,10.051817,null
1413327209361,-0.095342435,-0.14982383,10.119919,null
1413327209536,-0.14982383,-0.06810174,10.18802,null
1413327209690,-0.095342435,-0.05448139,10.147159,null
1413327209855,-0.10896278,-0.13620348,10.079058,null
1413327210022,-0.095342435,-0.08172209,10.065437,null
1413327210188,-0.08172209,-0.14982383,10.106298,null
1413327210354,-0.32688835,-0.095342435,10.56939,null
1413327210512,-0.027240695,-0.16344418,10.147159,null
1413327210675,-0.05448139,-0.12258313,10.051817,null
1413327210827,-0.05448139,-0.19068487,10.119919,null
1413327210996,-0.013620348,-0.20430522,10.065437,null
1413327211162,-0.040861044,-0.14982383,10.051817,null
1413327211323,-0.06810174,-0.16344418,10.024576,null
1413327211477,-0.040861044,-0.16344418,10.119919,null
1413327211644,-0.095342435,-0.16344418,10.051817,null
1413327211802,-0.027240695,-0.12258313,10.079058,null
1413327211956,-0.05448139,-0.16344418,9.997335,null
1413327212106,-0.040861044,-0.14982383,10.119919,null
1413327212259,-0.05448139,-0.17706452,10.106298,null
1413327212490,-0.06810174,-0.12258313,10.092678,null
1413327212253,-0.05448139,-0.14982383,10.024576,null
1413327212420,-0.040861044,-0.14982383,10.106298,null
1413327212582,-0.095342435,-0.19068487,10.079058,null
1413327212744,-0.12258313,-0.19068487,10.256122,null
1413327212916,-0.05448139,-0.16344418,10.106298,null
1413327213073,-0.06810174,-0.13620348,10.106298,null
1413327213235,-0.06810174,-0.14982383,10.106298,null
1413327213394,-0.040861044,-0.17706452,9.970095,null
1413327213556,-0.095342435,-0.13620348,10.106298,null
1413327213725,-0.06810174,-0.10896278,10.092678,null
1413327213875,-0.05448139,-0.12258313,10.092678,null
1413327214025,-0.08172209,-0.19068487,10.119919,null
1413327214187,-0.027240695,-0.14982383,10.119919,null
1413327214374,0.08172209,-0.08172209,9.493382,null
1413327214580,-0.027240695,-0.17706452,10.038197,null
1413327214720,-0.08172209,-0.14982383,9.983715,null
1413327214843,-0.08172209,-0.12258313,10.160779,null
1413327215005,-0.05448139,-0.12258313,10.119919,null
1413327215167,-0.095342435,-0.14982383,10.079058,null
1413327215328,-0.027240695,-0.14982383,10.106298,null
1413327215490,-0.46309182,0.8036005,8.417375,null
1413327215670,-0.08172209,-0.19068487,9.997335,null
1413327215823,-0.05448139,-0.17706452,10.133538,null
1413327215989,-0.08172209,-0.14982383,10.024576,null
1413327216151,-0.05448139,-0.14982383,10.119919,null
1413327216314,-0.05448139,-0.19068487,10.119919,null
1413327216474,-0.08172209,-0.13620348,10.092678,null
1413327216638,-0.027240695,-0.14982383,10.092678,null
1413327216789,-0.08172209,-0.14982383,10.106298,null
1413327216964,-0.05448139,-0.12258313,10.092678,null
1413327217127,-0.05448139,-0.19068487,10.092678,null
1413327217283,-0.08172209,-0.13620348,10.092678,null
1413327217450,-0.013620348,-0.19068487,10.119919,null
1413327217614,-0.08172209,-0.08172209,10.038197,null
1413327217772,-0.05448139,-0.12258313,10.092678,null
1413327217940,-0.027240695,-0.19068487,10.147159,null
1413327218103,-0.027240695,-0.14982383,10.065437,null
1413327218266,-0.027240695,-0.13620348,10.106298,null
1413327218429,-0.027240695,-0.12258313,10.092678,null
1413327218589,-0.05448139,-0.14982383,10.119919,null
1413327218754,-0.040861044,-0.13620348,10.065437,null
1413327218915,-0.013620348,-0.14982383,9.983715,null
1413327219076,-0.027240695,-0.14982383,10.106298,null
1413327219247,-0.040861044,-0.19068487,10.133538,null
1413327219413,-0.06810174,-0.12258313,10.065437,null
1413327219580,-0.06810174,-0.12258313,10.106298,null
1413327219799,-0.05448139,-0.19068487,10.079058,null
1413327219946,-0.095342435,-0.14982383,10.079058,null
1413327219310,-0.027240695,-0.12258313,10.038197,null
1413327219476,-0.05448139,-0.19068487,10.024576,null
1413327219632,-0.095342435,-0.19068487,10.160779,null
1413327219797,-0.05448139,-0.12258313,10.106298,null
1413327219960,-0.095342435,-0.16344418,10.065437,null
1413327220125,-0.040861044,-0.19068487,10.079058,null
1413327220302,-0.05448139,-0.14982383,10.256122,null
1413327220470,-0.027240695,-0.14982383,10.079058,null
1413327220631,-0.08172209,-0.16344418,10.079058,null
1413327220792,-0.027240695,-0.13620348,10.079058,null
1413327220955,-0.095342435,-0.14982383,10.038197,null
1413327221121,-0.040861044,-0.19068487,10.133538,null
1413327221283,0.027240695,0.08172209,10.337844,null
1413327221450,-0.040861044,-0.13620348,10.147159,null
1413327221607,-0.19068487,-0.19068487,10.119919,null
1413327221767,-0.19068487,-0.17706452,10.079058,null
1413327221920,-0.17706452,-0.095342435,10.119919,null
1413327222075,-0.05448139,-0.12258313,10.119919,null
1413327222238,-0.013620348,-0.10896278,10.079058,null
1413327222403,-0.095342435,-0.08172209,10.119919,null
1413327222556,-0.21792556,-0.23154591,9.970095,null
1413327222709,-0.05448139,-0.10896278,10.133538,null
1413327222878,-0.040861044,-0.08172209,10.065437,null
1413327223050,-0.05448139,-0.21792556,10.119919,null
1413327223213,-0.027240695,-0.21792556,10.133538,null
1413327223365,0.13620348,-0.46309182,10.119919,null
1413327223516,-0.14982383,-0.23154591,10.160779,null
1413327223685,-0.10896278,-0.17706452,10.051817,null
1413327223851,-0.08172209,-0.13620348,10.092678,null
1413327224008,-0.08172209,-0.13620348,10.106298,null
1413327224165,-0.05448139,-0.12258313,10.092678,null
1413327224315,-0.095342435,-0.16344418,10.065437,null
1413327224467,-0.05448139,-0.19068487,10.092678,null
1413327224628,-0.05448139,-0.13620348,10.051817,null
1413327224785,-0.040861044,-0.095342435,10.147159,null
1413327224957,-0.027240695,-0.13620348,10.092678,null
1413327225125,-0.040861044,-0.19068487,10.051817,null
1413327225284,-0.05448139,-0.12258313,9.929234,null
1413327225438,-0.027240695,-0.12258313,10.079058,null
1413327225592,-0.040861044,-0.14982383,10.092678,null
1413327225763,-0.13620348,-0.27240697,10.174399,null
1413327225914,-0.027240695,-0.17706452,10.106298,null
1413327226067,-0.05448139,-0.14982383,10.079058,null
1413327226218,-0.05448139,-0.14982383,10.092678,null
1413327226388,-0.05448139,-0.14982383,10.092678,null
1413327226558,-0.05448139,-0.16344418,10.092678,null
1413327226726,-0.08172209,-0.17706452,10.079058,null
1413327226897,-0.027240695,-0.19068487,10.106298,null
1413327227048,-0.05448139,-0.12258313,10.106298,null
1413327227202,-0.040861044,-0.16344418,10.038197,null
1413327227350,-0.040861044,-0.14982383,10.092678,null
1413327227516,-0.095342435,-0.12258313,10.119919,null
1413327227674,-0.040861044,-0.14982383,10.119919,null
1413327227836,-0.027240695,-0.14982383,10.079058,null
1413327228003,-0.05448139,-0.16344418,10.092678,null
1413327228155,-0.05448139,-0.17706452,10.160779,null
1413327228308,-0.05448139,-0.13620348,10.092678,null
1413327228472,0.20430522,-0.19068487,9.901993,null
1413327228623,0.05448139,-0.14982383,10.051817,null
