@relation classType
@attribute rrInterval, NUMERIC 
@attribute classType { Exercise , BaseLine }
@data
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
28224 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
20736 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
12100 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
23104 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
30976 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
32400 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
18225 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
26896 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
21904 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
13689 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
14400 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
16384 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
12544 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
15376 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
10816 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
17424 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
11664 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
13456 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
10000 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
12996 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
25600 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
18496 ,Exercise
