timeStamp,ECGValue,ClassType
0:29:44,490,BaseLine
0:29:44,494,BaseLine
0:29:44,490,BaseLine
0:29:44,494,BaseLine
0:29:44,490,BaseLine
0:29:44,494,BaseLine
0:29:44,490,BaseLine
0:29:44,494,BaseLine
0:29:44,490,BaseLine
0:29:44,493,BaseLine
0:29:44,491,BaseLine
0:29:44,493,BaseLine
0:29:44,491,BaseLine
0:29:44,493,BaseLine
0:29:44,491,BaseLine
0:29:44,493,BaseLine
0:29:44,491,BaseLine
0:29:44,493,BaseLine
0:29:44,491,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,495,BaseLine
0:29:44,492,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,496,BaseLine
0:29:44,502,BaseLine
0:29:44,509,BaseLine
0:29:44,515,BaseLine
0:29:44,517,BaseLine
0:29:44,513,BaseLine
0:29:44,505,BaseLine
0:29:44,496,BaseLine
0:29:44,488,BaseLine
0:29:44,483,BaseLine
0:29:44,482,BaseLine
0:29:44,483,BaseLine
0:29:44,485,BaseLine
0:29:44,488,BaseLine
0:29:44,491,BaseLine
0:29:44,494,BaseLine
0:29:44,495,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,496,BaseLine
0:29:44,497,BaseLine
0:29:44,497,BaseLine
0:29:44,497,BaseLine
0:29:44,497,BaseLine
0:29:44,497,BaseLine
0:29:44,498,BaseLine
0:29:44,498,BaseLine
0:29:44,498,BaseLine
0:29:44,498,BaseLine
0:29:44,498,BaseLine
0:29:44,499,BaseLine
0:29:44,499,BaseLine
0:29:44,499,BaseLine
0:29:44,499,BaseLine
0:29:44,499,BaseLine
0:29:44,499,BaseLine
0:29:44,500,BaseLine
0:29:44,500,BaseLine
0:29:44,501,BaseLine
0:29:44,502,BaseLine
0:29:44,502,BaseLine
0:29:44,503,BaseLine
0:29:44,503,BaseLine
0:29:44,504,BaseLine
0:29:44,505,BaseLine
0:29:44,507,BaseLine
0:29:44,508,BaseLine
0:29:44,509,BaseLine
0:29:44,511,BaseLine
0:29:44,512,BaseLine
0:29:44,513,BaseLine
0:29:44,513,BaseLine
0:29:44,514,BaseLine
0:29:44,514,BaseLine
0:29:44,514,BaseLine
0:29:44,514,BaseLine
0:29:44,514,BaseLine
0:29:44,514,BaseLine
0:29:44,513,BaseLine
0:29:44,513,BaseLine
0:29:44,512,BaseLine
0:29:44,511,BaseLine
0:29:44,509,BaseLine
0:29:44,508,BaseLine
0:29:44,506,BaseLine
0:29:44,505,BaseLine
0:29:44,503,BaseLine
0:29:44,502,BaseLine
0:29:44,501,BaseLine
0:29:44,499,BaseLine
0:29:44,498,BaseLine
0:29:44,497,BaseLine
0:29:44,496,BaseLine
0:29:44,495,BaseLine
0:29:44,495,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
