1413815489806,1033,Activity Recognition,Is it the start or an end of the activity?,Start
1413815489809,1033,Activity Recognition,What type of activity are you performing?,Walking
1413816024997,1034,Activity Recognition,Is it the start or an end of the activity?,End
1413816025000,1034,Activity Recognition,What type of activity are you performing?,Walking
