@relation classType
@attribute rrInterval, NUMERIC 
@attribute classType { Exercise , BaseLine }
@data
264 ,BaseLine
264 ,BaseLine
264 ,BaseLine
264 ,BaseLine
20 ,BaseLine
20 ,BaseLine
20 ,BaseLine
20 ,BaseLine
20 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
200 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
80 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
400 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
104 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
368 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
76 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
132 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
416 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
288 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
376 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
168 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
176 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
60 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
324 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
44 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
112 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
68 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
92 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
24 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
52 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
312 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
328 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
48 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
392 ,BaseLine
